global_row,peak,start,end,fragment_recount,matrix_rowsum
13571,chr1-87776147-87776374,87776147,87776374,960,280.0
13572,chr1-87785546-87785745,87785546,87785745,1061,205.0
13573,chr1-87805549-87805927,87805549,87805927,1600,409.0
13574,chr1-87806165-87806498,87806165,87806498,1603,368.0
13575,chr1-87814369-87814730,87814369,87814730,1820,437.0
13576,chr1-87820234-87821270,87820234,87821270,3508,915.0
13577,chr1-87826039-87827003,87826039,87827003,5207,1173.0
13578,chr1-87832197-87832840,87832197,87832840,2400,595.0
13579,chr1-87833060-87833503,87833060,87833503,1801,455.0
13580,chr1-87848562-87849956,87848562,87849956,5004,1490.0
13581,chr1-87850041-87850494,87850041,87850494,2329,683.0
13582,chr1-87853714-87854147,87853714,87854147,1436,373.0
13583,chr1-87864562-87864967,87864562,87864967,1551,305.0
13584,chr1-87869531-87870162,87869531,87870162,2545,575.0
13585,chr1-87871858-87872438,87871858,87872438,2853,779.0
13586,chr1-87881915-87882295,87881915,87882295,1594,364.0
13587,chr1-87883793-87884205,87883793,87884205,2070,471.0
13588,chr1-87898267-87898667,87898267,87898667,1472,386.0
13589,chr1-87902197-87902603,87902197,87902603,1530,551.0
13590,chr1-87902632-87903466,87902632,87903466,4092,1000.0
13591,chr1-87917854-87918265,87917854,87918265,1482,331.0
13592,chr1-87926854-87927210,87926854,87927210,1562,485.0
13593,chr1-87927528-87927783,87927528,87927783,1081,251.0
13594,chr1-87938428-87938985,87938428,87938985,2209,586.0
13595,chr1-87941895-87942541,87941895,87942541,3160,886.0
13596,chr1-87950177-87950718,87950177,87950718,4248,1361.0
13597,chr1-87951727-87952243,87951727,87952243,3906,1226.0
13598,chr1-87953600-87954109,87953600,87954109,4759,1458.0
13599,chr1-87955828-87956375,87955828,87956375,4372,1459.0
13600,chr1-87957467-87958631,87957467,87958631,7257,2541.0
13601,chr1-87958847-87959068,87958847,87959068,1608,538.0
13602,chr1-87959276-87959592,87959276,87959592,1988,591.0
13603,chr1-87967724-87969183,87967724,87969183,10398,3424.0
13604,chr1-87979318-87979578,87979318,87979578,1299,309.0
13605,chr1-87979916-87980230,87979916,87980230,1347,361.0
13606,chr1-87992225-87993208,87992225,87993208,4896,1353.0
13607,chr1-87999376-88000903,87999376,88000903,7455,2197.0
13608,chr1-88035676-88037331,88035676,88037331,9971,2394.0
13609,chr1-88053747-88053963,88053747,88053963,1576,313.0
13610,chr1-88054621-88054856,88054621,88054856,1516,336.0
13611,chr1-88060386-88060828,88060386,88060828,1944,586.0
13612,chr1-88060988-88061886,88060988,88061886,5753,1846.0
13613,chr1-88069835-88070264,88069835,88070264,2173,453.0
13614,chr1-88125857-88126175,88125857,88126175,1516,339.0
13615,chr1-88150012-88150355,88150012,88150355,1394,327.0
13616,chr1-88175209-88176067,88175209,88176067,5887,1913.0
13617,chr1-88180000-88180220,88180000,88180220,1324,451.0
13618,chr1-88180360-88181058,88180360,88181058,9541,3201.0
13619,chr1-88187604-88188563,88187604,88188563,4013,1131.0
13620,chr1-88189672-88190077,88189672,88190077,2057,555.0
13621,chr1-88191862-88192267,88191862,88192267,2020,437.0
13622,chr1-88200703-88200934,88200703,88200934,1372,308.0
13623,chr1-88210574-88211399,88210574,88211399,3529,726.0
13624,chr1-88218304-88219608,88218304,88219608,4913,1241.0
13625,chr1-88224763-88225345,88224763,88225345,2769,745.0
13626,chr1-88228017-88228509,88228017,88228509,2825,818.0
13627,chr1-88230298-88230825,88230298,88230825,2211,636.0
13628,chr1-88234289-88234513,88234289,88234513,1332,382.0
13629,chr1-88236620-88237995,88236620,88237995,6776,2131.0
13630,chr1-88239073-88239446,88239073,88239446,1423,403.0
13631,chr1-88256635-88256886,88256635,88256886,1005,220.0
13632,chr1-88263382-88263961,88263382,88263961,1974,475.0
13633,chr1-88270151-88270985,88270151,88270985,3545,939.0
13634,chr1-88272085-88272694,88272085,88272694,3303,884.0
13635,chr1-88275126-88276657,88275126,88276657,6047,1753.0
13636,chr1-88291031-88292294,88291031,88292294,5278,1532.0
13637,chr1-88294030-88294373,88294030,88294373,1732,483.0
13638,chr1-88296077-88296943,88296077,88296943,3618,992.0
13639,chr1-88300709-88301331,88300709,88301331,3008,857.0
13640,chr1-88302412-88303611,88302412,88303611,9003,2939.0
13641,chr1-88308611-88309167,88308611,88309167,2144,603.0
13642,chr1-88311075-88311668,88311075,88311668,2951,775.0
13643,chr1-88319521-88320688,88319521,88320688,3664,911.0
13644,chr1-88327354-88328190,88327354,88328190,6675,2325.0
13645,chr1-88333023-88333658,88333023,88333658,3421,1110.0
13646,chr1-88350475-88351283,88350475,88351283,2901,747.0
13647,chr1-88351860-88352525,88351860,88352525,2690,727.0
13648,chr1-88373968-88374401,88373968,88374401,1969,497.0
13649,chr1-88395000-88395278,88395000,88395278,1512,369.0
13650,chr1-88399439-88399799,88399439,88399799,1220,294.0
13651,chr1-88403786-88404238,88403786,88404238,1714,355.0
13652,chr1-88422879-88423305,88422879,88423305,2324,424.0
13653,chr1-88432304-88432611,88432304,88432611,1323,260.0
13654,chr1-88446609-88446948,88446609,88446948,971,259.0
13655,chr1-88451078-88452685,88451078,88452685,12322,4056.0
13656,chr1-88453266-88453628,88453266,88453628,2083,554.0
13657,chr1-88461007-88461296,88461007,88461296,2807,933.0
13658,chr1-88462116-88463811,88462116,88463811,33480,12515.0
13659,chr1-88472232-88473046,88472232,88473046,3352,966.0
13660,chr1-88473434-88473808,88473434,88473808,2789,770.0
13661,chr1-88475528-88475783,88475528,88475783,1693,476.0
13662,chr1-88477403-88477669,88477403,88477669,1603,469.0
13663,chr1-88477888-88478111,88477888,88478111,1690,379.0
13664,chr1-88497921-88498417,88497921,88498417,3303,676.0
13665,chr1-88502764-88503427,88502764,88503427,3457,1083.0
13666,chr1-88518681-88519597,88518681,88519597,5022,1571.0
13667,chr1-88519963-88520543,88519963,88520543,2636,728.0
13668,chr1-88520765-88521000,88520765,88521000,1145,291.0
13669,chr1-88529427-88529860,88529427,88529860,1731,414.0
13670,chr1-88530039-88530376,88530039,88530376,1396,323.0
13671,chr1-88541251-88541965,88541251,88541965,2823,631.0
13672,chr1-88545301-88545628,88545301,88545628,1630,456.0
13673,chr1-88549111-88549826,88549111,88549826,4090,1252.0
13674,chr1-88571224-88572054,88571224,88572054,2803,683.0
13675,chr1-88581434-88582286,88581434,88582286,4331,1036.0
13676,chr1-88598889-88599250,88598889,88599250,1401,314.0
13677,chr1-88608218-88608417,88608218,88608417,1184,323.0
13678,chr1-88611964-88612525,88611964,88612525,2119,479.0
13679,chr1-88621976-88622331,88621976,88622331,1339,295.0
13680,chr1-88655514-88655952,88655514,88655952,2825,844.0
13681,chr1-88661179-88661634,88661179,88661634,2375,657.0
13682,chr1-88673656-88674079,88673656,88674079,1313,346.0
13683,chr1-88683325-88685216,88683325,88685216,68320,25100.0
13684,chr1-88700274-88700793,88700274,88700793,2019,482.0
13685,chr1-88701088-88702197,88701088,88702197,5818,1396.0
13686,chr1-88724621-88725142,88724621,88725142,3017,781.0
13687,chr1-88729961-88730812,88729961,88730812,5886,1576.0
13688,chr1-88731210-88731987,88731210,88731987,5958,1931.0
13689,chr1-88736668-88737053,88736668,88737053,2143,543.0
13690,chr1-88737359-88737558,88737359,88737558,1442,311.0
13691,chr1-88742421-88742936,88742421,88742936,1842,537.0
13692,chr1-88768263-88769171,88768263,88769171,4641,1195.0
13693,chr1-88780412-88781024,88780412,88781024,2943,697.0
13694,chr1-88783015-88783421,88783015,88783421,2423,586.0
13695,chr1-88799127-88799858,88799127,88799858,4139,1067.0
13696,chr1-88800284-88800746,88800284,88800746,2885,832.0
13697,chr1-88824941-88826087,88824941,88826087,5337,1524.0
13698,chr1-88830104-88830777,88830104,88830777,2550,700.0
13699,chr1-88847568-88848023,88847568,88848023,2312,542.0
13700,chr1-88851372-88851870,88851372,88851870,3145,810.0
13701,chr1-88862387-88862609,88862387,88862609,1513,321.0
13702,chr1-88867684-88868058,88867684,88868058,1633,492.0
13703,chr1-88873399-88874533,88873399,88874533,4852,1137.0
13704,chr1-88876821-88877251,88876821,88877251,1686,595.0
13705,chr1-88877440-88877992,88877440,88877992,3894,1187.0
13706,chr1-88890634-88892247,88890634,88892247,39808,14601.0
13707,chr1-88892438-88892875,88892438,88892875,4954,1633.0
13708,chr1-88897304-88898148,88897304,88898148,3739,982.0
13709,chr1-88911337-88911927,88911337,88911927,2162,571.0
13710,chr1-88935662-88936445,88935662,88936445,4648,1414.0
13711,chr1-88936809-88937228,88936809,88937228,3396,857.0
13712,chr1-88940685-88940931,88940685,88940931,1136,269.0
13713,chr1-88946963-88947291,88946963,88947291,2075,461.0
13714,chr1-88955517-88956680,88955517,88956680,5469,1526.0
13715,chr1-88973423-88973914,88973423,88973914,3340,1015.0
13716,chr1-88981480-88981735,88981480,88981735,1830,577.0
13717,chr1-88983815-88985555,88983815,88985555,20387,7043.0
13718,chr1-88991479-88991893,88991479,88991893,4577,1558.0
13719,chr1-88992139-88993779,88992139,88993779,81891,31637.0
13720,chr1-88998348-88999045,88998348,88999045,7590,2722.0
13721,chr1-89004959-89006347,89004959,89006347,11812,4213.0
13722,chr1-89013085-89013704,89013085,89013704,2096,507.0
13723,chr1-89021272-89023011,89021272,89023011,9593,2787.0
13724,chr1-89036867-89037532,89036867,89037532,2671,575.0
13725,chr1-89042413-89042826,89042413,89042826,2463,596.0
13726,chr1-89045236-89045832,89045236,89045832,2125,583.0
13727,chr1-89050490-89051041,89050490,89051041,2950,608.0
13728,chr1-89057821-89058538,89057821,89058538,2571,625.0
13729,chr1-89063792-89065799,89063792,89065799,14431,4451.0
13730,chr1-89069782-89070732,89069782,89070732,4621,1284.0
13731,chr1-89071708-89072168,89071708,89072168,2528,536.0
13732,chr1-89080619-89081712,89080619,89081712,3948,902.0
13733,chr1-89085873-89086123,89085873,89086123,2130,667.0
13734,chr1-89099937-89100266,89099937,89100266,1369,313.0
13735,chr1-89105728-89106127,89105728,89106127,2014,522.0
13736,chr1-89106918-89107821,89106918,89107821,4197,1211.0
13737,chr1-89112464-89113254,89112464,89113254,4189,1258.0
13738,chr1-89125616-89126358,89125616,89126358,7718,2381.0
13739,chr1-89127035-89127498,89127035,89127498,3653,950.0
13740,chr1-89127902-89129673,89127902,89129673,12654,3892.0
13741,chr1-89130080-89130428,89130080,89130428,2312,656.0
13742,chr1-89147403-89148068,89147403,89148068,2815,728.0
13743,chr1-89149233-89149589,89149233,89149589,2604,757.0
13744,chr1-89162823-89164167,89162823,89164167,4659,1186.0
13745,chr1-89166586-89167159,89166586,89167159,2385,582.0
13746,chr1-89175913-89176406,89175913,89176406,1558,408.0
13747,chr1-89181955-89182228,89181955,89182228,1014,268.0
13748,chr1-89188372-89189232,89188372,89189232,2877,710.0
13749,chr1-89195394-89195716,89195394,89195716,1621,359.0
13750,chr1-89197813-89199389,89197813,89199389,9004,2379.0
13751,chr1-89254649-89255393,89254649,89255393,2885,778.0
13752,chr1-89257873-89258087,89257873,89258087,1091,313.0
13753,chr1-89260087-89261220,89260087,89261220,6913,2194.0
13754,chr1-89261952-89262548,89261952,89262548,3843,1334.0
13755,chr1-89262785-89263011,89262785,89263011,2100,605.0
13756,chr1-89271593-89273006,89271593,89273006,5917,1589.0
13757,chr1-89273210-89273811,89273210,89273811,4315,896.0
13758,chr1-89274357-89274849,89274357,89274849,3069,926.0
13759,chr1-89276000-89276209,89276000,89276209,932,288.0
13760,chr1-89276427-89276979,89276427,89276979,2920,802.0
13761,chr1-89277768-89278399,89277768,89278399,2694,678.0
13762,chr1-89286772-89287380,89286772,89287380,2610,663.0
13763,chr1-89302785-89303111,89302785,89303111,2507,499.0
13764,chr1-89305636-89306580,89305636,89306580,5223,1609.0
13765,chr1-89356669-89357003,89356669,89357003,1626,412.0
13766,chr1-89357836-89358803,89357836,89358803,7729,2601.0
13767,chr1-89363176-89363498,89363176,89363498,1821,507.0
13768,chr1-89364168-89365437,89364168,89365437,6497,1893.0
13769,chr1-89407321-89407756,89407321,89407756,1357,352.0
13770,chr1-89424250-89424459,89424250,89424459,1064,264.0
13771,chr1-89425332-89425752,89425332,89425752,2108,501.0
13772,chr1-89428945-89429429,89428945,89429429,1587,374.0
13773,chr1-89433071-89433768,89433071,89433768,2928,851.0
13774,chr1-89454717-89455437,89454717,89455437,5756,1937.0
13775,chr1-89455968-89456332,89455968,89456332,1512,387.0
13776,chr1-89460343-89460698,89460343,89460698,1893,518.0
13777,chr1-89460971-89461596,89460971,89461596,2652,717.0
13778,chr1-89465709-89466820,89465709,89466820,4118,908.0
13779,chr1-89482368-89483668,89482368,89483668,8629,3001.0
13780,chr1-89484626-89484951,89484626,89484951,1808,510.0
13781,chr1-89487738-89488062,89487738,89488062,1297,334.0
13782,chr1-89488750-89489765,89488750,89489765,5123,1154.0
13783,chr1-89498576-89498867,89498576,89498867,1579,406.0
13784,chr1-89499202-89499746,89499202,89499746,2597,853.0
13785,chr1-89499844-89500256,89499844,89500256,1935,534.0
13786,chr1-89502134-89503307,89502134,89503307,4884,1468.0
13787,chr1-89513376-89513583,89513376,89513583,1141,290.0
13788,chr1-89515611-89516874,89515611,89516874,4544,1502.0
13789,chr1-89516972-89517346,89516972,89517346,1764,555.0
13790,chr1-89517916-89518371,89517916,89518371,2361,814.0
13791,chr1-89518646-89519288,89518646,89519288,4198,1332.0
13792,chr1-89519715-89520051,89519715,89520051,3416,1151.0
13793,chr1-89523679-89525660,89523679,89525660,59740,22852.0
13794,chr1-89528452-89528706,89528452,89528706,4249,1551.0
13795,chr1-89530580-89531197,89530580,89531197,4114,1395.0
13796,chr1-89533215-89533599,89533215,89533599,2837,935.0
13797,chr1-89538087-89538666,89538087,89538666,3565,1291.0
13798,chr1-89538836-89539566,89538836,89539566,4855,1681.0
13799,chr1-89540402-89540711,89540402,89540711,3179,1069.0
13800,chr1-89545340-89546300,89545340,89546300,6163,2315.0
13801,chr1-89546516-89546775,89546516,89546775,2612,964.0
13802,chr1-89547658-89548054,89547658,89548054,5244,2066.0
13803,chr1-89552285-89552492,89552285,89552492,2053,727.0
13804,chr1-89556886-89557761,89556886,89557761,7238,2605.0
13805,chr1-89564097-89564815,89564097,89564815,4969,1903.0
13806,chr1-89565098-89567216,89565098,89567216,18591,6562.0
13807,chr1-89573895-89574205,89573895,89574205,2160,642.0
13808,chr1-89574651-89575657,89574651,89575657,5305,1685.0
13809,chr1-89576000-89576344,89576000,89576344,2742,946.0
13810,chr1-89578990-89579371,89578990,89579371,1866,607.0
13811,chr1-89582532-89583131,89582532,89583131,3134,900.0
13812,chr1-89585150-89585379,89585150,89585379,1094,389.0
13813,chr1-89587717-89588195,89587717,89588195,5006,1732.0
13814,chr1-89590360-89591357,89590360,89591357,6838,2169.0
13815,chr1-89592621-89593117,89592621,89593117,3215,1039.0
13816,chr1-89598523-89599565,89598523,89599565,9448,3295.0
13817,chr1-89600781-89601208,89600781,89601208,2990,939.0
13818,chr1-89602921-89604085,89602921,89604085,7663,2666.0
13819,chr1-89608266-89608465,89608266,89608465,1579,475.0
13820,chr1-89609023-89609349,89609023,89609349,2854,874.0
13821,chr1-89609646-89610864,89609646,89610864,14459,4614.0
13822,chr1-89613903-89614470,89613903,89614470,3795,1225.0
13823,chr1-89615394-89616500,89615394,89616500,7348,2578.0
13824,chr1-89616685-89617377,89616685,89617377,5585,1940.0
13825,chr1-89624010-89624655,89624010,89624655,6430,2290.0
13826,chr1-89625620-89625819,89625620,89625819,2361,874.0
13827,chr1-89627573-89627873,89627573,89627873,6862,2484.0
13828,chr1-89632004-89634126,89632004,89634126,70290,26787.0
13829,chr1-89642905-89643428,89642905,89643428,2116,478.0
13830,chr1-89652696-89653007,89652696,89653007,1594,353.0
13831,chr1-89659771-89659970,89659771,89659970,1306,383.0
13832,chr1-89660146-89661547,89660146,89661547,6166,1878.0
13833,chr1-89661671-89661870,89661671,89661870,1333,390.0
13834,chr1-89667724-89668441,89667724,89668441,2747,790.0
13835,chr1-89669423-89669803,89669423,89669803,1707,499.0
13836,chr1-89670140-89670486,89670140,89670486,2410,741.0
13837,chr1-89680602-89680806,89680602,89680806,1037,230.0
13838,chr1-89681112-89681415,89681112,89681415,1010,214.0
13839,chr1-89684393-89684612,89684393,89684612,1002,239.0
13840,chr1-89690066-89691844,89690066,89691844,8009,2200.0
13841,chr1-89692529-89693389,89692529,89693389,4577,1168.0
13842,chr1-89694328-89694926,89694328,89694926,2754,645.0
13843,chr1-89701351-89702287,89701351,89702287,6256,1928.0
13844,chr1-89706650-89706926,89706650,89706926,1489,331.0
13845,chr1-89708693-89709288,89708693,89709288,3104,887.0
13846,chr1-89709888-89710268,89709888,89710268,1419,279.0
13847,chr1-89719747-89720220,89719747,89720220,2099,469.0
13848,chr1-89723624-89725050,89723624,89725050,7375,2231.0
13849,chr1-89725620-89725898,89725620,89725898,1679,413.0
13850,chr1-89732037-89732430,89732037,89732430,1853,507.0
13851,chr1-89738813-89739734,89738813,89739734,5907,1469.0
13852,chr1-89740752-89741551,89740752,89741551,4914,1388.0
13853,chr1-89753833-89754216,89753833,89754216,2049,526.0
13854,chr1-89754424-89754981,89754424,89754981,3430,901.0
13855,chr1-89756898-89758116,89756898,89758116,8223,2178.0
13856,chr1-89762007-89763964,89762007,89763964,35575,12798.0
13857,chr1-89779172-89779462,89779172,89779462,1123,321.0
13858,chr1-89780142-89781778,89780142,89781778,9492,3030.0
13859,chr1-89791384-89791632,89791384,89791632,1315,364.0
13860,chr1-89794506-89794725,89794506,89794725,1160,255.0
13861,chr1-89798592-89799041,89798592,89799041,3036,936.0
13862,chr1-89801217-89802783,89801217,89802783,7666,2452.0
13863,chr1-89804503-89805082,89804503,89805082,8571,3223.0
13864,chr1-89808413-89808772,89808413,89808772,1883,520.0
13865,chr1-89809306-89809840,89809306,89809840,2658,782.0
13866,chr1-89812543-89813260,89812543,89813260,3486,1007.0
13867,chr1-89814436-89814671,89814436,89814671,1245,323.0
13868,chr1-89815539-89816181,89815539,89816181,3790,925.0
13869,chr1-89820323-89822397,89820323,89822397,57695,21696.0
13870,chr1-89831688-89832145,89831688,89832145,9274,3482.0
13871,chr1-89832653-89834287,89832653,89834287,25111,9605.0
13872,chr1-89834786-89835005,89834786,89835005,2721,970.0
13873,chr1-89842606-89844768,89842606,89844768,39485,14497.0
13874,chr1-89853701-89853915,89853701,89853915,1186,289.0
13875,chr1-89863142-89863423,89863142,89863423,2025,598.0
13876,chr1-89865744-89866225,89865744,89866225,2202,641.0
13877,chr1-89868540-89868823,89868540,89868823,2145,680.0
13878,chr1-89872000-89872864,89872000,89872864,7044,2417.0
13879,chr1-89873841-89874075,89873841,89874075,1900,609.0
13880,chr1-89878855-89879472,89878855,89879472,5350,1784.0
